TYPE,SOURCE,EDGES,TARGET
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ApontamentoSelectQuery,SELECT,MII_HISTORICO_EQUIPAMENTO
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ApontamentoSelectQuery,SELECT,MII_EQUIPAMENTO
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ApontamentoSelectQuery,SELECT,MII_CATEGORIA
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ApontamentoSelectQuery,SELECT,MII_CATEGORIA
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ObservacoesSelectQuery,SELECT,MII_HISTORICO_EQUIPAMENTO
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ObservacoesSelectQuery,SELECT,MII_EQUIPAMENTO
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ObservacoesSelectQuery,SELECT,MII_CATEGORIA
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ObservacoesSelectQuery,SELECT,MII_CATEGORIA
TQXC,/SaoMartinho/SaoMartinho/EF/Query/RelatorioXacuteQuery,CALL,Relatorio
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/EquipamentoComboSelectQuery,SELECT,MII_EQUIPAMENTO
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ApontamentoRelatorioSelectQuery,SELECT,MII_HISTORICO_EQUIPAMENTO
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ApontamentoRelatorioSelectQuery,SELECT,MII_EQUIPAMENTO
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ApontamentoRelatorioSelectQuery,SELECT,MII_CATEGORIA
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ApontamentoRelatorioSelectQuery,SELECT,MII_CATEGORIA
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/CategoriaDeleteQuery,DELETE,MII_CATEGORIA
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/EquipamentoUpdateQuery,UPDATE,MII_EQUIPAMENTO
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ApontamentoDeleteQuery,DELETE,MII_HISTORICO_EQUIPAMENTO
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/EquipamentoSelectQuery,SELECT,MII_EQUIPAMENTO
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/EquipamentoInsertQuery,INSERT,MII_EQUIPAMENTO
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/SubCategoriaComboSelectQuery,SELECT,MII_CATEGORIA
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/SubCategoriaComboSelectQuery,SELECT,MII_CATEGORIA
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/SubCategoriaInsertQuery,INSERT,MII_CATEGORIA
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/SubCategoriaUpdateQuery,UPDATE,MII_CATEGORIA
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/SubCategoriaSelectQuery,SELECT,MII_CATEGORIA
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/SubCategoriaSelectQuery,SELECT,MII_CATEGORIA
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/CategoriaComboSelectQuery,SELECT,MII_CATEGORIA
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/CategoriaSelectQuery,SELECT,MII_CATEGORIA
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/CategoriaUpdateQuery,UPDATE,MII_CATEGORIA
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/CategoriaInsertQuery,INSERT,MII_CATEGORIA
TRX,SaoMartinho/TSA/Transaction/trxLeDadosAt,QUERY,SaoMartinho/TSA/Query/qryLeDadosAt
TRX,SaoMartinho/TSA/Transaction/trxLeHistorico,QUERY,SaoMartinho/TSA/Query/qryLeHistorico
TRX,SaoMartinho/TSA/Transaction/trxListaTag,QUERY,SaoMartinho/TSA/Query/qryListaTag
TQSQ,/SaoMartinho/SaoMartinho/TSA/Query/qryLeDadosAt,SELECT,PICOMP
TQSQ,/SaoMartinho/SaoMartinho/TSA/Query/qryLeDadosAt,SELECT,PIPOINT
TQSQ,/SaoMartinho/SaoMartinho/TSA/Query/qryLeHistorico,SELECT,PIPLOT
TQSQ,/SaoMartinho/SaoMartinho/TSA/Query/qryLeHistorico,SELECT,PIPOINT
TQSQ,/SaoMartinho/SaoMartinho/TSA/Query/qryListaTag,SELECT,PIPOINT
TQXC,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/painelMaquinasParadasXacute,CALL,painelMaquinasParadas
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_MAQUINA_Filtro_SelectQuery,SELECT,UBV_MAQUINA
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_PARADA_Maquina_SelectQuery,SELECT,UBV_PARADA
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_PARADA_Maquina_SelectQuery,SELECT,UBV_MOTIVO
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_PARADA_MAQUINA,SELECT,UBV_MAQUINA
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_PARADA_MAQUINA,SELECT,UBV_PARADA
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_PARADA_Ins,INSERT,UBV_PARADA
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_PARADA_Upd,UPDATE,UBV_PARADA
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_MAQUI_COMPO_Maquina_SelectQuery,SELECT,UBV_MAQUI_COMPO
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_MAQUI_COMPO_Maquina_SelectQuery,SELECT,UBV_COMPONENTE
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_COMPO_MOTIV_Componente_SelectQuery,SELECT,UBV_COMPO_MOTIV
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_COMPO_MOTIV_Componente_SelectQuery,SELECT,UBV_MOTIVO
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_MAQUI_TIPO_SelectQuery,SELECT,UBV_MAQUI_TIPO
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_MOTIVO_CAUSA_Motivo_SelectQuery,SELECT,UBV_MOTIVO_CAUSA
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_MOTIVO_CAUSA_Motivo_SelectQuery,SELECT,UBV_CAUSA
TRX,SaoMartinho/Parada_Agricola/Transactions/painelMaquinasParadas_new,QUERY,SaoMartinho/Parada_Agricola/Queries/UBV_PARADA_MAQUINA
TQSQ,/SaoMartinho/SaoMartinho/RBD/Queries/JustificativaSelectQuery,SELECT,UBV_JUSTIFICATIVA
TQSQ,/SaoMartinho/SaoMartinho/RBD/Queries/JustificativaUpdateQuery,UPDATE,UBV_JUSTIFICATIVA
TQSQ,/SaoMartinho/SaoMartinho/RBD/Queries/JustificativaInsertQuery,INSERT,UBV_JUSTIFICATIVA
TQXC,/SaoMartinho/SaoMartinho/RBD/Queries/AtualizaJustificativaXacute,CALL,AtualizaJustificativa
TRX,SaoMartinho/RBD/Transactions/AtualizaJustificativa,QUERY,SaoMartinho/RBD/Queries/JustificativaInsertQuery
TRX,SaoMartinho/RBD/Transactions/AtualizaJustificativa,QUERY,SaoMartinho/RBD/Queries/JustificativaUpdateQuery
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_getIndicCentro,PROC,PKG_USM_PINDICADOR.SP_getIndicCentro
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_getDadosGrafico,PROC,PKG_USM_PINDICADOR.SP_getDadosGrafico
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_getIndicPainel,PROC,PKG_USM_PINDICADOR.SP_getIndicPainel
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_getCentro,PROC,PKG_USM_PINDICADOR.SP_getCentro
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_deleteIndicCentro,PROC,PKG_USM_PINDICADOR.SP_deleteIndicCentro
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_createIndicCentro,PROC,PKG_USM_PINDICADOR.SP_createIndicCentro
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_getRealAcumIndic,PROC,PKG_USM_PINDICADOR.SP_getRealAcumIndic
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_getIndicDispCentro,PROC,PKG_USM_PINDICADOR.SP_getIndicDispCentro
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_getPrevAcumIndic,PROC,PKG_USM_PINDICADOR.SP_getPrevAcumIndic
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/UpdateDataFinalUltimaVersao,UPDATE,UBV_PLANO_SAFRA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoGraficoProjecaoMetricasDadosSelectQuery,SELECT,METRICA.AP_METRICDEFINITIONS
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoGraficoProjecaoMetricasDadosSelectQuery,SELECT,METRICA.MES_UNIDADEMEDIDA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboTipoSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboTipoSelectQuery,SELECT,UBV_TIPO_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboTipoSelectQuery,SELECT,UBV_VIGENCIA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/Centro,SELECT,UBV_MATERIAL_INSUMOS
TQXC,/SaoMartinho/SaoMartinho/global/Queries/TickerAcumuladoXacuteQuery,CALL,TickerAcumuladoTransaction
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoGrupoPRCTempSelectQuery,PROC,PKG_DASHBOARDS.SP_SELECT_TEMP_GRUPO
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/safraPercentSelectQuery,SELECT,UBV_SAFRA_DATAS
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/safraPercentSelectQuery,SELECT,AP_METRICHISTORY
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/safraPercentSelectQuery,SELECT,UBVISTA.UBV_META
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/safraPercentSelectQuery,SELECT,DUAL
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SQL_GET_TIPOS_INTER,SELECT,UBV_INTERFACE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/GetSafraDatas,SELECT,UBVISTA.UBV_SAFRA_DATAS
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/EDAmostraIDSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/EDAmostraIDSelectQuery,SELECT,UBV_VIGENCIA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboCaracteristicaSelectQuery,SELECT,UBV_ANALISE
TQXC,/SaoMartinho/SaoMartinho/global/Queries/Xct_Material,CALL,Material
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SQL_UPD_INTERFACE,UPDATE,UBV_INTERFACE
TQXC,/SaoMartinho/SaoMartinho/global/Queries/Xct_Centro,CALL,Centro
TQXC,/SaoMartinho/SaoMartinho/global/Queries/TickerXacuteQuery,CALL,TickerTransaction
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboEquipamentoAllSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/Select_Plano_Meta,SELECT,UBVISTA.UBV_META
TQXC,/SaoMartinho/SaoMartinho/global/Queries/PlanoGraficoHistoricoXacuteQuery,CALL,PlanoGraficoHistoricoTransaction
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SQL_INS_INTERFACE_LOG,INSERT,UBV_INTERFACE_LOG
TQXC,/SaoMartinho/SaoMartinho/global/Queries/SafraInfoXacuteQuery,CALL,SafraInfoTransactionS
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalVigenciaPassadoSelectQuery,SELECT,UBV_AREA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalVigenciaPassadoSelectQuery,SELECT,UBV_MATERIAL
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalVigenciaPassadoSelectQuery,SELECT,UBV_EQUIPAMENTO
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalVigenciaPassadoSelectQuery,SELECT,UBV_LOCAL_AMOSTRA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalVigenciaPassadoSelectQuery,SELECT,UBV_EQUIPAMENTO_MATERIAL
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalVigenciaPassadoSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalVigenciaPassadoSelectQuery,SELECT,UBV_VIGENCIA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalVigenciaSelectQuery,SELECT,UBV_AREA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalVigenciaSelectQuery,SELECT,UBV_MATERIAL
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalVigenciaSelectQuery,SELECT,UBV_EQUIPAMENTO
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalVigenciaSelectQuery,SELECT,UBV_LOCAL_AMOSTRA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalVigenciaSelectQuery,SELECT,UBV_EQUIPAMENTO_MATERIAL
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalVigenciaSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalVigenciaSelectQuery,SELECT,UBV_VIGENCIA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/connDefaultMetricaUSM,SELECT,DUAL
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/TipoVigenciaSelectQuery,SELECT,UBV_TIPO_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/TipoVigenciaSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/TipoVigenciaSelectQuery,SELECT,UBV_VIGENCIA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/Insert_Plano_Meta,INSERT,"UBV_META
CD_WERKS"
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/BuscaVersoesSafraAtualSelectQuery,SELECT,UBV_PLANO_SAFRA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/GetLastVersion,SELECT,UBV_META
TQXC,/SaoMartinho/SaoMartinho/global/Queries/IndicadoresXacuteQuery,CALL,IndicadoresTransaction
TQXC,/SaoMartinho/SaoMartinho/global/Queries/IndicadorVolumeXacuteQuery,CALL,IndicadorVolumeTransaction
TQXC,/SaoMartinho/SaoMartinho/global/Queries/PlanoGraficoProjecaoXacuteQuery,CALL,PlanoGraficoProjecaoTransaction
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SafraListSelectQuery,SELECT,UBVISTA.UBV_SAFRA_DATAS
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/MaterialVigenciaSelectQuery,SELECT,UBV_MATERIAL
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/MaterialVigenciaSelectQuery,SELECT,UBV_AREA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/MaterialVigenciaSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/MaterialVigenciaSelectQuery,SELECT,UBV_VIGENCIA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/AreaSelectQuery,SELECT,UBV_AREA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/AtualizaVersoesSafraAtualUpdateQuery,UPDATE,UBV_PLANO_SAFRA
TQXC,/SaoMartinho/SaoMartinho/global/Queries/Xct_Plano_Safra,CALL,Upload_PlanoSafra
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SafraGrupoListSelectQuery,SELECT,UBVISTA.UBV_SAFRA_DATAS
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SafraGrupoListSelectQuery,SELECT,B
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SafraGrupoListSelectQuery,SELECT,UBVISTA.UBV_SAFRA_CENTRO
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SafraGrupoListSelectQuery,SELECT,C
TQXC,/SaoMartinho/SaoMartinho/global/Queries/PlanoGrupoRelatorioTempXacuteQuery,CALL,PlanoGrupoRelatorioTempTransaction
TQXC,/SaoMartinho/SaoMartinho/global/Queries/PlanoGrupoRelatorioXacuteQuery,CALL,PlanoGrupoRelatorioTransaction
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/Material,SELECT,UBV_MATERIAL_INSUMOS
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/BuscaVersaoPrevistoMetaSelectQueryBKP,SELECT,UBV_PLANO_SAFRA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoGraficoProjecaoMetricasSelectQuery,SELECT,METRICA.AP_METRICHISTORY
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoRelatorioMetricasHistoricoSemanaSelectQuery,SELECT,UBVISTA.UBV_PLANO_SAFRA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoRelatorioMetricasHistoricoSemanaSelectQuery,SELECT,METRICA.AP_METRICHISTORY
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoRelatorioMetricasHistoricoSemanaSelectQuery,SELECT,METRICA.AP_METRICDEFINITIONS
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoRelatorioMetricasHistoricoSemanaSelectQuery,SELECT,METRICA.AP_INDIC_FORMULA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SafraInfoSelectQuery,SELECT,UBV_SAFRA_DATAS
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoGrupoFormulaPRCSelectQuery,SELECT,UBV_REAL_SAFRA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoGrupoFormulaPRCSelectQuery,SELECT,UBV_PLANO_SAFRA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoGrupoFormulaPRCSelectQuery,SELECT,UBV_META
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoGrupoFormulaPRCSelectQuery,SELECT,AP_METRICDEFINITIONS
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoFormulaSafraWeekMonth,SELECT,UBV_PLANO_SAFRA
TQXC,/SaoMartinho/SaoMartinho/global/Queries/Ano,CALL,Ano
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/CaracteristicasSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/AtualizaHorasHorarioVeraoUpdateQuery,UPDATE,UBV_PLANO_SAFRA
TQXC,/SaoMartinho/SaoMartinho/global/Queries/ComboXacuteQuery,CALL,ComboTransaction
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SQL_GET_INTERFACES,SELECT,UBV_INTERFACE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/Get_Centros,SELECT,UBV_CENTRO
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboMaterialSelectQuery,SELECT,UBV_AREA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboMaterialSelectQuery,SELECT,UBV_MATERIAL
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboMaterialSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboLocalSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoGrupoPRCSelectQuery,PROC,PKG_DASHBOARDS.SP_SELECT_GRUPO
TQXC,/SaoMartinho/SaoMartinho/global/Queries/CalendarioGrupoXacuteQuery,CALL,CalendarioGrupoTransaction
TQXC,/SaoMartinho/SaoMartinho/global/Queries/XacuteSafraPercent,CALL,trxSafraPercent
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboMaterialAllSelectQuery,SELECT,UBV_AREA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboMaterialAllSelectQuery,SELECT,UBV_MATERIAL
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboMaterialAllSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/EquipamentoVigenciaSelectQuery,SELECT,UBV_EQUIPAMENTO
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/EquipamentoVigenciaSelectQuery,SELECT,UBV_EQUIPAMENTO_MATERIAL
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/EquipamentoVigenciaSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/EquipamentoVigenciaSelectQuery,SELECT,UBV_VIGENCIA
TQXC,/SaoMartinho/SaoMartinho/global/Queries/PlanoRelatorioXacuteQuery,CALL,PlanoRelatorioTransaction
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/EquipamentoSelectQuery,SELECT,UBV_EQUIPAMENTO
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/EquipamentoSelectQuery,SELECT,UBV_EQUIPAMENTO_MATERIAL
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/EquipamentoSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/EquipamentoSelectQuery,SELECT,UBV_VIGENCIA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalSelectQuery,SELECT,UBV_AREA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalSelectQuery,SELECT,UBV_MATERIAL
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalSelectQuery,SELECT,UBV_EQUIPAMENTO
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalSelectQuery,SELECT,UBV_LOCAL_AMOSTRA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalSelectQuery,SELECT,UBV_EQUIPAMENTO_MATERIAL
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalSelectQuery,SELECT,UBV_VIGENCIA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoRelatorioMetricasHistoricoMesSelectQuery,SELECT,UBVISTA.UBV_PLANO_SAFRA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoRelatorioMetricasHistoricoMesSelectQuery,SELECT,METRICA.AP_METRICHISTORY
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoRelatorioMetricasHistoricoMesSelectQuery,SELECT,METRICA.AP_METRICDEFINITIONS
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoRelatorioMetricasHistoricoMesSelectQuery,SELECT,METRICA.AP_INDIC_FORMULA
TQXC,/SaoMartinho/SaoMartinho/global/Queries/ComboVersaoXacuteQuery,CALL,ComboVersao
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/BuscaVersaoPrevistoMetaSelectQuery,SELECT,UBV_PLANO_SAFRA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/TipoVigenciaPassadoSelectQuery,SELECT,UBV_TIPO_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/TipoVigenciaPassadoSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/TipoVigenciaPassadoSelectQuery,SELECT,UBV_VIGENCIA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoRelatorioMetricasHistoricoDiaSelectQuery,SELECT,UBVISTA.UBV_PLANO_SAFRA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoRelatorioMetricasHistoricoDiaSelectQuery,SELECT,METRICA.AP_METRICHISTORY
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoRelatorioMetricasHistoricoDiaSelectQuery,SELECT,METRICA.AP_METRICDEFINITIONS
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoRelatorioMetricasHistoricoDiaSelectQuery,SELECT,METRICA.AP_INDIC_FORMULA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SafraInfoFimSelectQuery,SELECT,UBV_SAFRA_DATAS
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SafraInfoFimSelectQuery,SELECT,DUAL
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/UnidadesMedida,SELECT,UBV_UNIDADE_MEDIDA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SQL_GET_LOGS_ERRO,SELECT,UBV_INTERFACE_LOG
TQXC,/SaoMartinho/SaoMartinho/global/Queries/Deposito,CALL,Deposito
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/connDefaultUBV,SELECT,DUAL
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/TipoSelectQuery,SELECT,UBV_TIPO_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/TipoSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/TipoSelectQuery,SELECT,UBV_VIGENCIA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/EquipamentoVigenciaPassadoSelectQuery,SELECT,UBV_EQUIPAMENTO
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/EquipamentoVigenciaPassadoSelectQuery,SELECT,UBV_EQUIPAMENTO_MATERIAL
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/EquipamentoVigenciaPassadoSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/EquipamentoVigenciaPassadoSelectQuery,SELECT,UBV_VIGENCIA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/Insert_Plano_Safra,INSERT,UBV_PLANO_SAFRA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/Select_Plano_Safra,SELECT,UBVISTA.UBV_PLANO_SAFRA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/Update_Plano_Meta,UPDATE,UBV_META
TQXC,/SaoMartinho/SaoMartinho/global/Queries/TESTE-PlanoRelatorioXacuteQuery,CALL,TESTE-PlanoRelatorioTransaction
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SafraGrupoPeriodoSelectQuery,SELECT,UBVISTA.UBV_SAFRA_DATAS
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SafraGrupoPeriodoSelectQuery,SELECT,UBVISTA.UBV_SAFRA_CENTRO
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/Update_Plano_Safra,UPDATE,UBV_PLANO_SAFRA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/MaterialSelectQuery,SELECT,UBV_MATERIAL
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/MaterialSelectQuery,SELECT,UBV_AREA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/MaterialSelectQuery,SELECT,UBV_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/MaterialSelectQuery,SELECT,UBV_VIGENCIA
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/GetMetasSafra,SELECT,UBVISTA.UBV_META
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoFormulaSafraDay,SELECT,UBV_PLANO_SAFRA
